transactId, softwareName, softwareId, date
'910115634','Visual Studio .NET Professional 2003 CD2 ISO','842990357','2007-11-20 20:03'
'910115634','Visual Studio .NET Professional 2003 Prerequisites ISO','250801706','2007-11-20 20:03'
'910115634','Visual Studio 2005 Professional Edition CD1','53593363','2007-11-20 19:54'
'910115634','Visual Studio 2005 Professional Edition CD2','53593364','2007-11-20 19:54'
'910115634','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2007-12-08 20:29'
'910115634','Visual Studio Team System 2008 Team Suite (x86 and x64 WoW) - DVD','490723271','2008-05-23 11:05'
'910115634','Windows 2000 Professional (with SP4)','516578526','2008-05-11 17:38'
'910115634','Windows 7 Beta (x86) - DVD','-848806120','2009-04-15 22:36'
'910115634','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-09-08 14:40'
'910115634','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-09-08 14:38'
'910115634','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-09-08 17:42'
'910115634','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-09 01:02'
'910115634','Windows 7 Professional (x86) - DVD (English)','851167261','2009-09-08 17:42'
'910115634','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-11-09 01:02'
'910115634','Windows Automated Installation Kit for Windows 7 and Windows Server 2008 R2 (x86- x64, ia64) - DVD','-562780313','2009-11-16 00:58'
'910115634','Windows Embedded CE 6.0 DVD','-39047542','2007-12-10 00:41'
'910115634','Windows Server 2003 Enterprise Edition','-141051309','2009-04-24 16:05'
'910115634','Windows Server 2003 Enterprise Edition (Polish)','743676536','2007-11-20 20:03'
'910115634','Windows Vista Business 64bit DVD','-785049723','2007-12-18 00:35'
'910115634','Windows Vista Business 64bit DVD (Polish)','460205788','2008-05-11 17:38'
'910115634','Windows Vista Business DVD (Polish)','862081786','2007-11-18 22:28'
'910115634','Windows XP Embedded','-421546535','2008-06-21 00:12'
'910115634','Windows XP Professional (Single User)','-395031122','2008-07-23 14:02'
'910115634','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-12-10 23:26'
'910115634','Windows XP Professional with SP2 (Single User) ISO Image','885573206','2008-07-06 10:47'
'910115634','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2007-11-18 22:22'
'910115634','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2009-01-15 18:57'
'910115634','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-09 16:46'
'910115634','XNA Game Studio 3.0','545953293','2009-11-17 22:16'
'910115634','XNA Game Studio 3.1 - (English)','-541751906','2009-11-17 22:18'
'910115634','MSDN Library - October 2001 (Full)','-422055933','2010-02-25 18:58'
'910115634','MS-DOS 6.22','-144275286','2009-05-29 13:19'
'910115634','SQL Server 2000 SP3a','902148953','2009-04-21 13:48'
'910115634','Visio Professional 2003 (Polish)','-101006582','2010-06-20 10:46'
'910115634','Visio Professional 2010 (x86 and x64) - DVD (Polish)','-687607727','2010-10-27 22:56'
'910115634','Windows 7 Beta (x86) - DVD','-848806120','2009-04-15 22:36'
'910115634','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-09-08 14:40'
'910115634','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-09-08 14:38'
'910115634','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-09-08 17:42'
'910115634','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-09 01:02'
'910115634','Windows 7 Professional (x86) - DVD (English)','851167261','2009-09-08 17:42'
'910115634','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-11-09 01:02'
'910115634','Windows Automated Installation Kit for Windows 7 and Windows Server 2008 R2 (x86- x64, ia64) - DVD','-562780313','2009-11-16 00:58'
'910115634','Windows Server 2003 Enterprise Edition','-141051309','2009-04-24 16:05'
'910115634','Windows Server 2003 Standard Edition with SP1','321330240','2010-01-17 08:41'
'910115634','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2009-01-15 18:57'
'910115634','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-09 16:46'
'910115634','XNA Game Studio 3.0','545953293','2009-11-17 22:16'
'910115634','XNA Game Studio 3.1 - (English)','-541751906','2009-11-17 22:18'
'-487101241','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-03-25 20:53'
'-487101241','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-08-26 23:29'
'-487101241','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-08-26 23:29'
'-487101241','Windows 7 Ultimate RC (x64) - DVD','-1000348516','2009-08-01 14:08'
'-487101241','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-08-01 14:11'
'-487101241','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-03-30 22:44'
'-487101241','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-03-24 00:40'
'-487101241','SQL Server 2000 SP3a','902148953','2010-09-02 00:28'
'-487101241','SQL Server 2005 Express Edition','-827576414','2010-09-02 20:57'
'-487101241','SQL Server 2005 Standard Edition - 32-bit - DVD','466015314','2010-09-03 02:06'
'-487101241','SQL Server 2005 Standard Edition - 64-bit Extended - DVD','514603111','2010-09-02 01:28'
'-487101241','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-03-25 20:53'
'-487101241','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-08-26 23:29'
'-487101241','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-08-26 23:29'
'-487101241','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-01-23 12:16'
'-487101241','Windows 7 Ultimate RC (x64) - DVD','-1000348516','2009-08-01 14:08'
'-487101241','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-08-01 14:11'
'-487101241','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-03-30 22:44'
'-487101241','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-03-24 00:40'
'-1069066576','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-07-01 16:02'
'-1069066576','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-07-07 21:13'
'348510979','Access 2003','-188809638','2007-01-16 03:53'
'348510979','Project Professional 2003','635651466','2007-01-16 03:53'
'348510979','Visio Professional 2003','-1028479386','2007-01-16 03:53'
'348510979','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-10-12 23:00'
'348510979','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-16 01:46'
'348510979','Windows 7 Professional (x86) - DVD (English)','851167261','2009-10-12 23:00'
'348510979','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-11-05 12:36'
'348510979','Windows Server 2003 Enterprise Edition (Polish)','743676536','2008-06-16 21:25'
'348510979','Windows Vista Business 64bit DVD (Polish)','460205788','2008-11-26 10:34'
'348510979','Windows Vista Business DVD (Polish)','862081786','2008-12-11 15:33'
'348510979','Windows Vista Business DVD with SP1','-47798826','2008-12-09 22:26'
'348510979','Windows Vista Service Pack 1 (32bit- 64bit) - DVD','980440674','2008-11-26 10:37'
'348510979','Windows XP Professional (Single User) 64bit Edition','839337558','2008-12-01 01:35'
'348510979','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2008-03-03 00:59'
'348510979','Windows XP Professional with SP2 (Single User) ISO Image','885573206','2007-02-26 20:20'
'348510979','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2009-01-24 12:24'
'348510979','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-11-14 19:56'
'348510979','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-10-12 23:00'
'348510979','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-16 01:46'
'348510979','Windows 7 Professional (x86) - DVD (English)','851167261','2009-10-12 23:00'
'348510979','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-11-05 12:36'
'348510979','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2009-01-24 12:24'
'348510979','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-11-14 19:56'
'-364842338','BizTalk Server 2009 Enterprise Edition (x86 and x64) - DVD (English)','-61750648','2009-10-05 23:25'
'-364842338','BizTalk Server 2009 Standard Edition (x86 and x64) - DVD (English)','176718077','2009-10-16 14:40'
'-364842338','Exchange Server 2007 Enterprise Edition','-180808888','2009-01-02 21:05'
'-364842338','IT Academy Course: Windows Server','125214220','2008-12-03 15:22'
'-364842338','MapPoint 2009 European Maps (x86) - DVD','-954807096','2009-10-05 23:27'
'-364842338','MSDN Library for Visual Studio 2008 (x86 and x64 WoW) - DVD','-733998697','2009-10-05 23:28'
'-364842338','Office Accounting Professional 2008','-255086711','2009-10-19 11:17'
'-364842338','Office SharePoint Server 2007 Enterprise','-214664429','2009-10-05 23:30'
'-364842338','SharePoint Designer 2007','631439402','2009-10-05 23:32'
'-364842338','SQL Server 2000 Enterprise Edition','317848302','2009-02-25 13:04'
'-364842338','SQL Server 2005 Express Edition','-827576414','2008-12-09 18:02'
'-364842338','SQL Server 2005 Standard Edition - 32-bit - DVD','466015314','2008-12-20 17:44'
'-364842338','SQL Server 2005 Standard Edition - 64-bit Extended - DVD','514603111','2009-01-30 19:08'
'-364842338','SQL Server 2008 Developer (x86 and x64) - DVD (English)','1044637119','2009-11-03 18:10'
'-364842338','SQL Server 2008 Enterprise (x86 and x64) - DVD','149258206','2009-01-02 21:05'
'-364842338','Streets & Trips 2009 (x86) - DVD','-892430358','2009-10-19 12:02'
'-364842338','System Center Configuration Manager 2007 - DVD','495382266','2008-12-03 11:29'
'-364842338','System Center Essentials 2007 - DVD','311895446','2009-11-02 14:52'
'-364842338','System Center Operations Manager 2007','89098170','2009-11-02 14:51'
'-364842338','System Center Reporting Manager 2006','866106059','2009-11-02 14:53'
'-364842338','System Center Virtual Machine Manager 2008 (x64) - DVD','564852845','2009-02-16 12:59'
'-364842338','Virtual Server 2005 Standard Edition R2 - x64 (English)','-473277138','2008-12-03 11:32'
'-364842338','Visio 2007 SP1','-652376983','2009-11-02 14:56'
'-364842338','Visio Professional 2007 (Polish)','1031840846','2009-06-20 20:10'
'-364842338','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-05 23:34'
'-364842338','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-09-27 19:52'
'-364842338','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-16 15:04'
'-364842338','Windows 7 RC Language Pack (x86) - DVD (Multilanguage)','-458252471','2009-06-25 13:33'
'-364842338','Windows 7 Ultimate RC (x64) - DVD','-1000348516','2009-06-25 13:31'
'-364842338','Windows Embedded CE 6.0 DVD','-39047542','2009-10-05 23:35'
'-364842338','Windows Embedded Standard 2009 Academic Edition (x86) - (DVD)','-1032566079','2009-10-05 23:38'
'-364842338','Windows Server 2003 R2 Enterprise Edition - Disc 1','1019403190','2008-12-05 22:24'
'-364842338','Windows Server 2003 R2 Enterprise Edition - Disc 2','1019403191','2008-12-05 22:25'
'-364842338','Windows Server 2008 Enterprise and Standard - DVD','-305993218','2008-12-20 17:06'
'-364842338','Windows Server 2008 Enterprise and Standard 64bit - DVD','-694511639','2009-01-30 17:35'
'-364842338','Windows Vista Enterprise with SP1 (x86) - DVD','969256964','2009-01-07 16:41'
'-364842338','Windows XP Professional (Single User)','-395031122','2007-01-15 18:32'
'-364842338','Windows XP Professional (Single User) 64bit Edition','839337558','2007-04-15 22:43'
'-364842338','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2009-01-30 17:54'
'-364842338','BizTalk Server 2006 R2 Developer Edition (x86 and x64) - DVD','167683944','2010-09-18 18:50'
'-364842338','BizTalk Server 2009 Enterprise Edition (x86 and x64) - DVD (English)','-61750648','2009-10-05 23:25'
'-364842338','BizTalk Server 2009 Standard Edition (x86 and x64) - DVD (English)','176718077','2009-10-16 14:40'
'-364842338','Exchange Server 2007 Enterprise Edition','-180808888','2009-01-02 21:05'
'-364842338','Exchange Server 2010 (x64) - DVD (Multilanguage)','-367428117','2010-01-12 16:45'
'-364842338','Host Integration Server 2010 Enterprise Edition (x86 and x64) - CD (English)','104164497','2010-11-26 13:37'
'-364842338','MapPoint 2009 European Maps (x86) - DVD','-954807096','2009-10-05 23:27'
'-364842338','Microsoft Robotics Developer Studio 2008 R2 Academic Edition','-744812013','2010-09-18 18:50'
'-364842338','MSDN Library for Visual Studio 2008 (x86 and x64 WoW) - DVD','-733998697','2009-10-05 23:28'
'-364842338','Office Accounting Professional 2008','-255086711','2009-10-19 11:17'
'-364842338','Office Project Server 2007','-912809908','2010-11-26 13:39'
'-364842338','Office SharePoint Server 2007 Enterprise','-214664429','2009-10-05 23:30'
'-364842338','Search Server 2010 (x64) DVD (English)','-763537618','2010-11-26 13:29'
'-364842338','SharePoint Designer 2007','631439402','2009-10-05 23:32'
'-364842338','SharePoint Designer 2010 (x86) - (English)','304114317','2010-11-26 13:32'
'-364842338','SharePoint Server 2010 (x64) - DVD (English)','520591638','2010-11-26 13:31'
'-364842338','SQL Server 2000 Enterprise Edition','317848302','2009-02-25 13:04'
'-364842338','SQL Server 2005 Standard Edition - 64-bit Extended - DVD','514603111','2009-01-30 19:08'
'-364842338','SQL Server 2008 Developer (x86 and x64) - DVD (English)','1044637119','2009-11-03 18:10'
'-364842338','SQL Server 2008 Enterprise (x86 and x64) - DVD','149258206','2009-01-02 21:05'
'-364842338','SQL Server 2008 R2 Enterprise (x86- x64, ia64) - DVD (English)','177990113','2010-11-26 13:33'
'-364842338','Streets & Trips 2009 (x86) - DVD','-892430358','2009-10-19 12:02'
'-364842338','System Center Data Protection Manager 2010 (x64) - DVD - (Multilanguage)','801803741','2010-11-26 13:27'
'-364842338','System Center Essentials 2007 - DVD','311895446','2009-11-02 14:52'
'-364842338','System Center Operations Manager 2007','89098170','2009-11-02 14:51'
'-364842338','System Center Reporting Manager 2006','866106059','2009-11-02 14:53'
'-364842338','System Center Virtual Machine Manager 2008 (x64) - DVD','564852845','2009-02-16 12:59'
'-364842338','Virtual PC 2007 64bit','912047082','2010-10-08 22:27'
'-364842338','Visio 2007 SP1','-652376983','2009-11-02 14:56'
'-364842338','Visio Professional 2007 (Polish)','1031840846','2009-06-20 20:10'
'-364842338','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-05 23:34'
'-364842338','Visual Studio 2010 Premium (x86) - DVD (English)','-324943486','2010-11-26 13:35'
'-364842338','Windows 7 and Windows Server 2008 R2 Debugging Symbols (x64) - (English)','437112518','2010-01-12 16:51'
'-364842338','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2010-11-26 13:13'
'-364842338','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-09-27 19:52'
'-364842338','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-16 15:04'
'-364842338','Windows 7 RC Language Pack (x86) - DVD (Multilanguage)','-458252471','2009-06-25 13:33'
'-364842338','Windows 7 Ultimate RC (x64) - DVD','-1000348516','2009-06-25 13:31'
'-364842338','Windows Embedded CE 6.0 DVD','-39047542','2009-10-05 23:35'
'-364842338','Windows Embedded Standard 2009 Academic Edition (x86) - (DVD)','-1032566079','2009-10-05 23:38'
'-364842338','Windows Server 2008 Enterprise and Standard 64bit - DVD','-694511639','2009-01-30 17:35'
'-364842338','Windows Server 2008 R2 Standard- Enterprise, Datacenter, and Web (x64) - DVD (English)','261550583','2010-10-08 22:27'
'-364842338','Windows Server 2008 R2 Standard- Enterprise, Datacenter, and Web (x64) - DVD (Polish)','708973098','2010-10-08 22:29'
